"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"06-baseline-ER-power-law-Tang"
"06/17/2026 16:24:51:169 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","power-law-lambda","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"536","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","18","1","18","0.0010000000000000002","0.10999999999999999","6.083"
"537","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","13","1","13","0.0016153846153846158","0.10999999999999999","6.083"
"538","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","28","1","28","0.002089285714285715","0.10999999999999999","6.083"
"539","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","12","1","12","0.0014583333333333334","0.10999999999999999","6.083"
"540","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","25","1","25","0.0019400000000000005","0.10999999999999999","6.083"
"541","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","7","1","7","0.0017142857142857144","0.10999999999999999","6.083"
"542","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","15","1","15","0.0021","0.10999999999999999","6.083"
"543","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","12","1","12","0.0015833333333333335","0.10999999999999999","6.083"
"544","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","4","1","4","0.001875","0.10999999999999999","6.083"
"545","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","10","1","10","0.0015000000000000002","0.10999999999999999","6.083"
"546","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","14","1","14","0.0016071428571428575","0.10999999999999999","6.083"
"547","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","5","1","5","0.002","0.10999999999999999","6.083"
"548","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","16","1","16","0.00221875","0.10999999999999999","6.083"
"549","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","7","1","7","0.001785714285714286","0.10999999999999999","6.083"
"550","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","4","1","4","0.001875","0.10999999999999999","6.083"
"551","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","10","1","10","0.0018500000000000003","0.10999999999999999","6.083"
"552","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.022","6","1","6","0.0015000000000000002","0.10999999999999999","6.083"
"553","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","11","1","11","0.0016818181818181821","0.12","6.083"
"554","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","31","1","31","0.002000000000000001","0.12","6.083"
"555","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","14","1","14","0.0017857142857142859","0.12","6.083"
"556","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","28","1","28","0.002553571428571429","0.12","6.083"
"557","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","11","1","11","0.0026363636363636368","0.12","6.083"
"558","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","7","1","7","0.0017857142857142857","0.12","6.083"
"559","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","11","1","11","0.002045454545454546","0.12","6.083"
"560","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","8","1","8","0.0016250000000000001","0.12","6.083"
"561","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","18","1","18","0.0014722222222222226","0.12","6.083"
"562","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","7","1","7","0.0016428571428571432","0.12","6.083"
"563","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","29","1","29","0.0024310344827586216","0.12","6.083"
"564","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","8","1","8","0.0025624999999999997","0.12","6.083"
"565","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","16","1","16","0.0015312500000000005","0.12","6.083"
"566","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","16","1","16","0.0018437500000000003","0.12","6.083"
"567","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","9","1","9","0.0017222222222222224","0.12","6.083"
"568","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","22","1","22","0.001022727272727273","0.12","6.083"
"569","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","13","1","13","0.0011153846153846155","0.12","6.083"
"570","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","9","1","9","0.0018888888888888887","0.12","6.083"
"571","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","21","1","21","0.0022857142857142863","0.12","6.083"
"572","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","16","1","16","0.0017500000000000003","0.12","6.083"
"574","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","15","1","15","0.0024000000000000002","0.12","6.083"
"573","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","7","1","7","0.0016428571428571427","0.12","6.083"
"575","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","32","1","32","0.0014843750000000002","0.12","6.083"
"576","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.024","13","1","13","0.0013076923076923079","0.12","6.083"
"577","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","6","1","6","0.0017499999999999998","0.13","6.083"
"578","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","7","1","7","0.0018571428571428573","0.13","6.083"
"579","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","13","1","13","0.0022692307692307695","0.13","6.083"
"580","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","9","1","9","0.0016666666666666666","0.13","6.083"
"581","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","9","1","9","0.0014444444444444446","0.13","6.083"
"582","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","27","1","27","0.0015740740740740747","0.13","6.083"
"583","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","11","1","11","0.0021363636363636363","0.13","6.083"
"584","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","14","1","14","0.0016428571428571427","0.13","6.083"
"585","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","29","1","29","0.0022068965517241385","0.13","6.083"
"586","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","17","1","17","0.0014117647058823535","0.13","6.083"
"587","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","12","1","12","0.0025416666666666665","0.13","6.083"
"588","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","15","1","15","0.0011000000000000003","0.13","6.083"
"589","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","18","1","18","0.0012500000000000005","0.13","6.083"
"590","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","12","1","12","0.0013750000000000004","0.13","6.083"
"591","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","9","1","9","0.0017777777777777779","0.13","6.083"
"592","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","6","1","6","0.00175","0.13","6.083"
"593","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","9","1","9","0.0020555555555555557","0.13","6.083"
"479","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.2353524999999999","0.28","5.979"
"594","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","24","1","24","0.0012291666666666673","0.13","6.083"
"595","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","13","1","13","0.003423076923076924","0.13","6.083"
"596","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","8","1","8","0.0015","0.13","6.083"
"597","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","10","1","10","0.0027999999999999995","0.13","6.083"
"598","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","6","1","6","0.002333333333333333","0.13","6.083"
"599","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","16","1","16","0.0012500000000000002","0.13","6.083"
"600","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.026","12","1","12","0.0014166666666666668","0.13","6.083"
"601","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","8","1","8","0.0019375","0.14","6.083"
"602","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","24","1","24","0.0023958333333333336","0.14","6.083"
"603","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","17","1","17","0.0027058823529411773","0.14","6.083"
"604","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","21","1","21","0.0017380952380952382","0.14","6.083"
"605","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","9","1","9","0.0018333333333333335","0.14","6.083"
"606","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","18","1","18","0.0018888888888888894","0.14","6.083"
"607","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","24","1","24","0.001333333333333334","0.14","6.083"
"608","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","17","1","17","0.002382352941176471","0.14","6.083"
"609","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","5","1","5","0.0021000000000000003","0.14","6.083"
"610","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","28","1","28","0.0021250000000000006","0.14","6.083"
"611","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","29","1","29","0.001637931034482759","0.14","6.083"
"612","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","7","1","7","0.002285714285714286","0.14","6.083"
"613","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","41","1","41","0.0015609756097560985","0.14","6.083"
"615","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","10","1","10","0.0020500000000000006","0.14","6.083"
"614","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","51","1","51","0.0026372549019607855","0.14","6.083"
"616","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","29","1","29","0.002000000000000001","0.14","6.083"
"617","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","10","1","10","0.0014500000000000003","0.14","6.083"
"619","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","14","1","14","0.001571428571428572","0.14","6.083"
"618","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","32","1","32","0.001921875000000001","0.14","6.083"
"620","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","11","1","11","0.002454545454545454","0.14","6.083"
"480","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","4.24","10000","0.056","10000","0","10000","0.23403749999999995","0.28","5.979"
"622","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","13","1","13","0.002346153846153846","0.14","6.083"
"621","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","38","1","38","0.0029736842105263167","0.14","6.083"
"623","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","9","1","9","0.0025","0.14","6.083"
"624","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.028","20","1","20","0.0024000000000000007","0.14","6.083"
"625","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","22","1","22","0.001772727272727273","0.15","6.083"
"627","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","26","1","26","0.0020384615384615393","0.15","6.083"
"626","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","25","1","25","0.0012800000000000003","0.15","6.083"
"628","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","21","1","21","0.0012619047619047623","0.15","6.083"
"629","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","15","1","15","0.0015666666666666672","0.15","6.083"
"630","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","9","1","9","0.0015555555555555557","0.15","6.083"
"631","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","27","1","27","0.0020185185185185193","0.15","6.083"
"633","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","14","1","14","0.0028571428571428576","0.15","6.083"
"632","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","30","1","30","0.002650000000000001","0.15","6.083"
"634","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","6","1","6","0.0020833333333333333","0.15","6.083"
"636","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","9","1","9","0.0017777777777777779","0.15","6.083"
"635","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","15","1","15","0.002000000000000001","0.15","6.083"
"637","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","40","1","40","0.002425000000000001","0.15","6.083"
"639","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","9","1","9","0.0014444444444444446","0.15","6.083"
"638","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","36","1","36","0.002625000000000001","0.15","6.083"
"640","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","35","1","35","0.003442857142857144","0.15","6.083"
"641","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","32","1","32","0.0018281250000000008","0.15","6.083"
"642","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","8","1","8","0.0019375000000000002","0.15","6.083"
"643","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","4.24","10000","0.03","9","1","9","0.001888888888888889","0.15","6.083"
