"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"05-baseline-empirical-threshold-ER"
"06/17/2026 15:47:41:073 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"1108","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","41","1","41","9.024390243902444E-4","0.15","5.979"
"1110","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","16","1","16","6.875000000000004E-4","0.15","5.979"
"1111","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","17","1","17","0.0010882352941176472","0.15","5.979"
"1112","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","13","1","13","0.0012307692307692308","0.15","5.979"
"1113","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","18","1","18","8.333333333333337E-4","0.15","5.979"
"1114","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","12","1","12","0.0016250000000000004","0.15","5.979"
"1115","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","46","1","46","0.003934782608695654","0.15","5.979"
"1116","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","27","1","27","0.0026666666666666674","0.15","5.979"
"1117","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","5","1","5","7.0E-4","0.15","5.979"
"1118","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","42","1","42","0.0023452380952380964","0.15","5.979"
"1119","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","17","1","17","0.0015294117647058829","0.15","5.979"
"1120","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","20","1","20","0.0014000000000000006","0.15","5.979"
"1121","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","26","1","26","0.0015961538461538465","0.15","5.979"
"1122","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","44","1","44","0.001875000000000001","0.15","5.979"
"1123","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","5","1","5","9.000000000000001E-4","0.15","5.979"
"1124","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","17","1","17","8.235294117647062E-4","0.15","5.979"
"1125","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","55","1","55","0.0012545454545454555","0.15","5.979"
"1126","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","30","1","30","0.0012166666666666673","0.15","5.979"
"1127","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","22","1","22","9.545454545454549E-4","0.15","5.979"
"1129","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","11","1","11","0.0011818181818181823","0.16","5.979"
"1128","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.03","63","1","63","0.0025476190476190494","0.15","5.979"
"1130","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","31","1","31","0.0030000000000000005","0.16","5.979"
"1132","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","12","1","12","0.0014583333333333334","0.16","5.979"
"1131","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","8","1","8","9.375000000000002E-4","0.16","5.979"
"1133","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","41","1","41","0.0014634146341463423","0.16","5.979"
"1134","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","28","1","28","0.0022678571428571435","0.16","5.979"
"1135","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","48","1","48","0.0014166666666666676","0.16","5.979"
"1136","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","13","1","13","9.615384615384618E-4","0.16","5.979"
"1138","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","12","1","12","7.916666666666668E-4","0.16","5.979"
"1137","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","23","1","23","0.0021956521739130443","0.16","5.979"
"1139","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","40","1","40","0.0010875000000000006","0.16","5.979"
"1140","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","52","1","52","0.0014615384615384623","0.16","5.979"
"1141","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","30","1","30","8.333333333333337E-4","0.16","5.979"
"1142","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","16","1","16","0.0018437500000000003","0.16","5.979"
"1144","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","9","1","9","8.888888888888889E-4","0.16","5.979"
"1145","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","12","1","12","0.0010416666666666667","0.16","5.979"
"1143","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","209","1","209","0.0015150000000000012","0.16","5.979"
"1146","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","38","1","38","0.0017368421052631588","0.16","5.979"
"1147","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","22","1","22","0.0011590909090909095","0.16","5.979"
"1148","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","33","1","33","0.003045454545454546","0.16","5.979"
"1149","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","15","1","15","0.0014666666666666671","0.16","5.979"
"1150","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","44","1","44","0.0014204545454545461","0.16","5.979"
"1151","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","6","1","6","0.001","0.16","5.979"
"1152","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.032","19","1","19","0.001105263157894737","0.16","5.979"
"1154","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","9","1","9","9.444444444444445E-4","0.17","5.979"
"1153","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","75","1","75","0.0014733333333333343","0.17","5.979"
"1155","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","9","1","9","4.4444444444444447E-4","0.17","5.979"
"1156","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","9","1","9","0.0012222222222222224","0.17","5.979"
"1157","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","30","1","30","0.0015833333333333337","0.17","5.979"
"1159","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","21","1","21","0.0012857142857142863","0.17","5.979"
"1158","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","68","1","68","0.002897058823529413","0.17","5.979"
"1160","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","38","1","38","0.0015921052631578953","0.17","5.979"
"1161","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","116","1","116","0.0022672413793103463","0.17","5.979"
"1162","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","39","1","39","0.002051282051282052","0.17","5.979"
"1163","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","19","1","19","8.684210526315794E-4","0.17","5.979"
"1165","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","13","1","13","6.153846153846156E-4","0.17","5.979"
"1164","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","49","1","49","0.002989795918367348","0.17","5.979"
"1166","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","9","1","9","8.888888888888891E-4","0.17","5.979"
"1167","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","13","1","13","0.0013461538461538463","0.17","5.979"
"1168","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","74","1","74","0.004648648648648651","0.17","5.979"
"1169","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","36","1","36","0.0012916666666666673","0.17","5.979"
"1171","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","9","1","9","0.0013333333333333333","0.17","5.979"
"1170","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","4","1","4","7.5E-4","0.17","5.979"
"1172","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","39","1","39","0.0013589743589743598","0.17","5.979"
"1173","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","28","1","28","0.0013214285714285721","0.17","5.979"
"1174","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","42","1","42","0.0016190476190476198","0.17","5.979"
"1175","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","41","1","41","0.002792682926829269","0.17","5.979"
"1177","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","13","1","13","0.0014230769230769232","0.18","5.979"
"1176","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.034","19","1","19","0.0013947368421052637","0.17","5.979"
"1179","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","16","1","16","7.187500000000003E-4","0.18","5.979"
"1178","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","51","1","51","0.0011078431372549028","0.18","5.979"
"1180","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","21","1","21","0.0011904761904761908","0.18","5.979"
"1181","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","56","1","56","0.0022678571428571444","0.18","5.979"
"1182","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","34","1","34","0.0019558823529411775","0.18","5.979"
"1184","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","40","1","40","0.0016125000000000004","0.18","5.979"
"1183","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","239","1","239","0.006274999999999986","0.18","5.979"
"1185","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","124","1","124","0.0027298387096774215","0.18","5.979"
"1186","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","37","1","37","0.0012837837837837845","0.18","5.979"
"1187","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","14","1","14","0.0018571428571428573","0.18","5.979"
"1188","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","6","1","6","0.001","0.18","5.979"
"1189","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","34","1","34","0.0017941176470588239","0.18","5.979"
"1191","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","6","1","6","0.0010833333333333335","0.18","5.979"
"1190","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","216","1","216","0.003032499999999996","0.18","5.979"
"1192","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","13","1","13","0.0010769230769230773","0.18","5.979"
"1193","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","8","1","8","5.625000000000001E-4","0.18","5.979"
"1194","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","54","1","54","0.004620370370370373","0.18","5.979"
"1195","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","7","1","7","0.0012142857142857144","0.18","5.979"
"1196","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","27","1","27","0.001203703703703704","0.18","5.979"
"1197","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","25","1","25","0.00134","0.18","5.979"
"1199","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","54","1","54","0.0024907407407407417","0.18","5.979"
"1198","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","211","1","211","0.003177499999999997","0.18","5.979"
"1200","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.036","138","1","138","0.003224637681159423","0.18","5.979"
"1201","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","54","1","54","0.002092592592592594","0.19","5.979"
"1202","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","7","1","7","8.571428571428574E-4","0.19","5.979"
"1203","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","3","1","3","6.666666666666666E-4","0.19","5.979"
"1204","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","7","1","7","8.571428571428574E-4","0.19","5.979"
"1207","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","17","1","17","8.235294117647062E-4","0.19","5.979"
"1206","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","16","1","16","0.0025000000000000005","0.19","5.979"
"1205","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","49","1","49","9.591836734693882E-4","0.19","5.979"
"1208","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","159","1","159","0.0052106918238993645","0.19","5.979"
"1210","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","13","1","13","0.0014230769230769232","0.19","5.979"
"1209","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","191","1","191","0.005680628272251297","0.19","5.979"
"1212","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","3","1","3","0.0013333333333333333","0.19","5.979"
"1213","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","33","1","33","0.0011515151515151519","0.19","5.979"
"1211","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","64","1","64","0.0018671875000000012","0.19","5.979"
"1214","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","39","1","39","0.001743589743589744","0.19","5.979"
"1216","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","25","1","25","0.0011400000000000004","0.19","5.979"
"1215","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","119","1","119","0.0029201680672268924","0.19","5.979"
"1219","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","10","1","10","0.0010000000000000002","0.19","5.979"
"1218","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","42","1","42","0.0020714285714285726","0.19","5.979"
"1217","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","169","1","169","0.007210059171597624","0.19","5.979"
"1220","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","17","1","17","0.001058823529411765","0.19","5.979"
"1221","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","26","1","26","9.615384615384618E-4","0.19","5.979"
"1223","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","11","1","11","0.0019090909090909095","0.19","5.979"
"1222","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","45","1","45","0.0014777777777777784","0.19","5.979"
"1224","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.038","24","1","24","0.0016875000000000004","0.19","5.979"
"1225","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","12","1","12","0.00225","0.2","5.979"
"1226","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","78","1","78","0.0035897435897435915","0.2","5.979"
"1227","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","167","1","167","0.005523952095808375","0.2","5.979"
"1228","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","49","1","49","0.003520408163265308","0.2","5.979"
"1230","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","15","1","15","0.0017000000000000006","0.2","5.979"
"1229","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","29","1","29","0.0011551724137931036","0.2","5.979"
"1231","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","25","1","25","0.0027999999999999995","0.2","5.979"
"1234","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","12","1","12","0.00175","0.2","5.979"
"1233","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","4","1","4","6.25E-4","0.2","5.979"
"1235","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","23","1","23","9.130434782608698E-4","0.2","5.979"
"1232","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","249","1","249","0.012697499999999981","0.2","5.979"
"1236","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","38","1","38","0.0016710526315789481","0.2","5.979"
"1237","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","151","1","151","0.006423841059602639","0.2","5.979"
"1238","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","23","1","23","0.0015000000000000005","0.2","5.979"
"1240","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","30","1","30","0.0017166666666666676","0.2","5.979"
"1241","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","5","1","5","5.0E-4","0.2","5.979"
"1242","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","20","1","20","0.0018000000000000002","0.2","5.979"
"1239","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","224","1","224","0.0022400000000000015","0.2","5.979"
"1243","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","14","1","14","0.002035714285714286","0.2","5.979"
"1245","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","43","1","43","0.0013837209302325591","0.2","5.979"
"1247","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","4","1","4","3.75E-4","0.2","5.979"
"1246","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","131","1","131","0.004492366412213738","0.2","5.979"
"1248","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","71","1","71","0.002887323943661974","0.2","5.979"
"1249","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","33","1","33","0.0015303030303030311","0.21000000000000002","5.979"
"1244","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.04","335","1","335","0.013074999999999986","0.2","5.979"
"1250","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","28","1","28","0.0018750000000000006","0.21000000000000002","5.979"
"1252","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","5","1","5","4.0E-4","0.21000000000000002","5.979"
"1251","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","185","1","185","0.0034459459459459385","0.21000000000000002","5.979"
"1254","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","11","1","11","0.0012727272727272728","0.21000000000000002","5.979"
"1253","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","95","1","95","0.0013947368421052641","0.21000000000000002","5.979"
"1256","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","19","1","19","0.0014473684210526319","0.21000000000000002","5.979"
"1257","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","37","1","37","0.0018648648648648659","0.21000000000000002","5.979"
"1259","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","12","1","12","6.250000000000002E-4","0.21000000000000002","5.979"
"1260","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","38","1","38","0.0015657894736842116","0.21000000000000002","5.979"
"1258","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","40","1","40","0.0024000000000000002","0.21000000000000002","5.979"
"1261","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","95","1","95","0.0030526315789473706","0.21000000000000002","5.979"
"1264","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","25","1","25","0.0017600000000000007","0.21000000000000002","5.979"
"1265","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","4","1","4","6.25E-4","0.21000000000000002","5.979"
"1263","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","65","1","65","0.0030384615384615402","0.21000000000000002","5.979"
"1262","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","177","1","177","0.0076412429378530985","0.21000000000000002","5.979"
"1266","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","17","1","17","0.0012647058823529414","0.21000000000000002","5.979"
"1268","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","7","1","7","7.85714285714286E-4","0.21000000000000002","5.979"
"1269","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","10","1","10","8.500000000000001E-4","0.21000000000000002","5.979"
"1271","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","15","1","15","8.333333333333336E-4","0.21000000000000002","5.979"
"1270","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","194","1","194","0.00667010309278348","0.21000000000000002","5.979"
"1267","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","471","1","471","0.016345000000000005","0.21000000000000002","5.979"
"1273","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","93","1","93","0.001983870967741937","0.21999999999999997","5.979"
"1276","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","40","1","40","0.0013250000000000009","0.21999999999999997","5.979"
"1255","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","1789","1","1789","0.018197499999999978","0.21000000000000002","5.979"
"1277","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","28","1","28","0.002000000000000001","0.21999999999999997","5.979"
"1278","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10","1","10","0.0025","0.21999999999999997","5.979"
"1280","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","228","1","228","0.005302499999999985","0.21999999999999997","5.979"
"1282","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","9","1","9","6.666666666666669E-4","0.21999999999999997","5.979"
"1283","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","27","1","27","0.0017962962962962967","0.21999999999999997","5.979"
"1284","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","54","1","54","0.0026203703703703723","0.21999999999999997","5.979"
"1272","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.042","2177","1","2177","0.025812499999999985","0.21000000000000002","5.979"
"1285","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","59","1","59","0.002703389830508476","0.21999999999999997","5.979"
"1286","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","218","1","218","0.005029999999999988","0.21999999999999997","5.979"
"1287","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","24","1","24","0.0021250000000000006","0.21999999999999997","5.979"
"1288","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","234","1","234","0.011987499999999984","0.21999999999999997","5.979"
"1275","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.07577500000000001","0.21999999999999997","5.979"
"1274","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.06814250000000001","0.21999999999999997","5.979"
"1291","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","35","1","35","0.0023","0.21999999999999997","5.979"
"1292","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","25","1","25","0.0010400000000000003","0.21999999999999997","5.979"
"1279","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.07738750000000001","0.21999999999999997","5.979"
"1281","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.06566499999999997","0.21999999999999997","5.979"
"1295","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","53","1","53","0.0017830188679245288","0.21999999999999997","5.979"
"1297","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","14","1","14","0.0016071428571428575","0.22999999999999998","5.979"
"1289","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.06346249999999996","0.21999999999999997","5.979"
"1299","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","9","1","9","0.001388888888888889","0.22999999999999998","5.979"
"1290","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.05191750000000002","0.21999999999999997","5.979"
"1301","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","43","1","43","0.003197674418604653","0.22999999999999998","5.979"
"1302","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","53","1","53","0.0019622641509433976","0.22999999999999998","5.979"
"1303","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","59","1","59","0.0020932203389830524","0.22999999999999998","5.979"
"1293","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.08945250000000002","0.21999999999999997","5.979"
"1294","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.07750749999999995","0.21999999999999997","5.979"
"1305","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","20","1","20","0.0029000000000000007","0.22999999999999998","5.979"
"1306","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","25","1","25","0.0012800000000000003","0.22999999999999998","5.979"
"1296","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.044","10000","0","10000","0.07733749999999998","0.21999999999999997","5.979"
"1308","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","19","1","19","6.315789473684213E-4","0.22999999999999998","5.979"
"1298","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.0957525","0.22999999999999998","5.979"
"1311","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","8","1","8","0.0012500000000000002","0.22999999999999998","5.979"
"1312","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","108","1","108","0.0024490740740740757","0.22999999999999998","5.979"
"1300","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.07588999999999999","0.22999999999999998","5.979"
