"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"07-baseline-ER-lognormal-Tang"
"06/17/2026 17:16:22:190 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"184","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","68","1","68","0.0010367647058823536","0.16","5.979"
"185","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","18","1","18","0.0010000000000000002","0.16","5.979"
"186","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","10","1","10","0.0011500000000000004","0.16","5.979"
"187","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","4","1","4","0.0011250000000000001","0.16","5.979"
"188","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","55","1","55","6.818181818181823E-4","0.16","5.979"
"189","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","26","1","26","0.0011923076923076928","0.16","5.979"
"190","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","14","1","14","0.0019285714285714288","0.16","5.979"
"191","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","7","1","7","7.85714285714286E-4","0.16","5.979"
"193","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","28","1","28","0.0021071428571428573","0.17","5.979"
"192","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.032","96","1","96","0.002713541666666668","0.16","5.979"
"194","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","6","1","6","7.500000000000001E-4","0.17","5.979"
"195","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","25","1","25","0.0023200000000000004","0.17","5.979"
"196","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","43","1","43","0.0013023255813953494","0.17","5.979"
"197","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","6","1","6","8.333333333333335E-4","0.17","5.979"
"198","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","13","1","13","6.923076923076927E-4","0.17","5.979"
"199","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","36","1","36","0.001333333333333334","0.17","5.979"
"200","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","11","1","11","0.001590909090909091","0.17","5.979"
"201","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","8","1","8","0.001","0.17","5.979"
"203","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","26","1","26","0.0016923076923076928","0.17","5.979"
"202","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","41","1","41","0.001317073170731708","0.17","5.979"
"204","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","58","1","58","0.0018275862068965528","0.17","5.979"
"206","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","10","1","10","0.0011500000000000004","0.17","5.979"
"205","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","22","1","22","0.0011818181818181819","0.17","5.979"
"207","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","30","1","30","0.0018500000000000005","0.17","5.979"
"208","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","16","1","16","0.0017500000000000007","0.17","5.979"
"209","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","11","1","11","8.181818181818183E-4","0.17","5.979"
"210","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","40","1","40","0.002200000000000001","0.17","5.979"
"212","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","34","1","34","7.352941176470591E-4","0.17","5.979"
"211","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","48","1","48","0.0014479166666666674","0.17","5.979"
"213","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","15","1","15","0.0019","0.17","5.979"
"214","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","39","1","39","0.0014230769230769236","0.17","5.979"
"215","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","16","1","16","0.0013750000000000004","0.17","5.979"
"216","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.034","16","1","16","7.187500000000002E-4","0.17","5.979"
"217","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","28","1","28","0.0012142857142857146","0.18","5.979"
"219","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","106","1","106","0.004254716981132078","0.18","5.979"
"220","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","27","1","27","0.0017962962962962971","0.18","5.979"
"222","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","11","1","11","0.001590909090909091","0.18","5.979"
"221","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","68","1","68","0.0022426470588235306","0.18","5.979"
"218","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","205","1","205","0.0038924999999999906","0.18","5.979"
"223","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","56","1","56","0.001437500000000001","0.18","5.979"
"224","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","29","1","29","0.002810344827586207","0.18","5.979"
"226","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","14","1","14","0.0013571428571428575","0.18","5.979"
"227","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","19","1","19","0.0018157894736842107","0.18","5.979"
"225","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","51","1","51","8.333333333333339E-4","0.18","5.979"
"228","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","113","1","113","0.0036991150442477905","0.18","5.979"
"230","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","19","1","19","0.0013684210526315795","0.18","5.979"
"229","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","214","1","214","0.004017499999999993","0.18","5.979"
"232","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","5","1","5","0.0010999999999999998","0.18","5.979"
"233","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","7","1","7","0.0017142857142857144","0.18","5.979"
"231","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","17","1","17","0.0011470588235294123","0.18","5.979"
"234","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","11","1","11","0.0011363636363636367","0.18","5.979"
"235","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","23","1","23","0.0010000000000000005","0.18","5.979"
"236","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","15","1","15","0.0016666666666666672","0.18","5.979"
"238","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","2","1","2","0.001","0.18","5.979"
"239","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","44","1","44","0.0015568181818181826","0.18","5.979"
"240","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","8","1","8","0.0011875000000000002","0.18","5.979"
"237","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.036","173","1","173","0.002416184971098268","0.18","5.979"
"241","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","18","1","18","8.055555555555559E-4","0.19","5.979"
"242","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","25","1","25","0.001960000000000001","0.19","5.979"
"244","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","24","1","24","0.002166666666666667","0.19","5.979"
"245","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","15","1","15","0.0014666666666666671","0.19","5.979"
"243","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","94","1","94","0.0019361702127659588","0.19","5.979"
"246","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","13","1","13","0.0010384615384615387","0.19","5.979"
"247","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","9","1","9","0.001","0.19","5.979"
"248","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","19","1","19","0.002500000000000001","0.19","5.979"
"250","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","3","1","3","8.333333333333334E-4","0.19","5.979"
"251","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","4","1","4","0.001","0.19","5.979"
"249","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","60","1","60","0.0013250000000000007","0.19","5.979"
"252","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","3","1","3","5.0E-4","0.19","5.979"
"253","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","97","1","97","0.004324742268041241","0.19","5.979"
"254","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","76","1","76","0.0015394736842105274","0.19","5.979"
"256","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","19","1","19","0.001210526315789474","0.19","5.979"
"257","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","15","1","15","8.66666666666667E-4","0.19","5.979"
"258","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","36","1","36","0.0012500000000000007","0.19","5.979"
"255","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","169","1","169","0.005032544378698213","0.19","5.979"
"259","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","27","1","27","0.0017592592592592599","0.19","5.979"
"260","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","77","1","77","0.0031428571428571443","0.19","5.979"
"262","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","15","1","15","8.66666666666667E-4","0.19","5.979"
"261","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","59","1","59","0.0019491525423728827","0.19","5.979"
"263","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","21","1","21","0.0015952380952380957","0.19","5.979"
"264","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.038","113","1","113","0.0028716814159292056","0.19","5.979"
"265","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","23","1","23","0.002065217391304348","0.2","5.979"
"266","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","36","1","36","0.00288888888888889","0.2","5.979"
"268","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","36","1","36","0.0017916666666666675","0.2","5.979"
"267","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","283","1","283","0.006509999999999985","0.2","5.979"
"270","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","3","1","3","5.0E-4","0.2","5.979"
"271","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","46","1","46","7.391304347826091E-4","0.2","5.979"
"273","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","31","1","31","0.001370967741935484","0.2","5.979"
"269","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","398","1","398","0.0057049999999999905","0.2","5.979"
"272","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","204","1","204","0.005124999999999986","0.2","5.979"
"274","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","49","1","49","0.001367346938775511","0.2","5.979"
"275","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","86","1","86","0.0032500000000000016","0.2","5.979"
"278","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","34","1","34","0.0016029411764705889","0.2","5.979"
"279","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","21","1","21","8.571428571428572E-4","0.2","5.979"
"280","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","18","1","18","0.001416666666666667","0.2","5.979"
"281","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","21","1","21","8.333333333333336E-4","0.2","5.979"
"276","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","521","1","521","0.009094999999999987","0.2","5.979"
"283","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","3","1","3","0.001","0.2","5.979"
"282","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","107","1","107","0.006920560747663542","0.2","5.979"
"284","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","30","1","30","0.0011333333333333338","0.2","5.979"
"285","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","6","1","6","7.500000000000001E-4","0.2","5.979"
"277","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","714","1","714","0.007802499999999981","0.2","5.979"
"286","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","10","1","10","0.00135","0.2","5.979"
"287","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","32","1","32","0.0012500000000000007","0.2","5.979"
"289","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","5","1","5","9.000000000000001E-4","0.21000000000000002","5.979"
"288","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.04","69","1","69","0.0030942028985507268","0.2","5.979"
"291","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","16","1","16","8.125000000000003E-4","0.21000000000000002","5.979"
"293","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","5","1","5","6.000000000000001E-4","0.21000000000000002","5.979"
"290","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","161","1","161","0.002211180124223604","0.21000000000000002","5.979"
"294","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","7","1","7","8.571428571428574E-4","0.21000000000000002","5.979"
"295","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","41","1","41","0.0020853658536585376","0.21000000000000002","5.979"
"296","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","12","1","12","0.0018333333333333333","0.21000000000000002","5.979"
"297","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","10","1","10","0.0014500000000000003","0.21000000000000002","5.979"
"292","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","413","1","413","0.008059999999999982","0.21000000000000002","5.979"
"300","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","7","1","7","9.285714285714287E-4","0.21000000000000002","5.979"
"299","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","147","1","147","0.0032482993197278935","0.21000000000000002","5.979"
"301","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","32","1","32","0.0024531250000000004","0.21000000000000002","5.979"
"303","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","8","1","8","0.0015","0.21000000000000002","5.979"
"298","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","556","1","556","0.004629999999999985","0.21000000000000002","5.979"
"304","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","20","1","20","0.0011000000000000003","0.21000000000000002","5.979"
"305","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","11","1","11","0.0014090909090909093","0.21000000000000002","5.979"
"306","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","43","1","43","0.0020930232558139545","0.21000000000000002","5.979"
"302","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","432","1","432","0.011579999999999981","0.21000000000000002","5.979"
"307","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","144","1","144","0.003979166666666662","0.21000000000000002","5.979"
"308","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","14","1","14","6.785714285714288E-4","0.21000000000000002","5.979"
"310","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","10","1","10","0.00125","0.21000000000000002","5.979"
"311","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","24","1","24","0.0021875000000000006","0.21000000000000002","5.979"
"309","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","124","1","124","0.001677419354838711","0.21000000000000002","5.979"
"312","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.042","25","1","25","9.600000000000003E-4","0.21000000000000002","5.979"
"313","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","1","10000","0.044","15","1","15","0.0013333333333333333","0.21999999999999997","5.979"
